week_end,geo,ab_estimate,pct_mean,pct_q025,pct_q25,pct_q75,pct_q975
2020-04-25,NS,Anti-S estimate,0.004397906,0.001313093,NA,NA,0.014142267
2020-05-02,NS,Anti-S estimate,0.004592709,0.001441066,NA,NA,0.014376023
2020-05-09,NS,Anti-S estimate,0.004746194,0.001544783,NA,NA,0.014799027
2020-05-16,NS,Anti-S estimate,0.004864072,0.001652236,NA,NA,0.01495175
2020-05-23,NS,Anti-S estimate,0.004953237,0.00170615,NA,NA,0.015443241
2020-05-30,NS,Anti-S estimate,0.00502095,0.001753498,NA,NA,0.015598573
2020-06-06,NS,Anti-S estimate,0.005074236,0.00177032,NA,NA,0.015796055
2020-06-13,NS,Anti-S estimate,0.005119528,0.001771374,NA,NA,0.016080001
2020-06-20,NS,Anti-S estimate,0.005162538,0.001755912,NA,NA,0.016450921
2020-06-27,NS,Anti-S estimate,0.00520833,0.001761161,NA,NA,0.016435221
2020-07-04,NS,Anti-S estimate,0.005261574,0.001760375,NA,NA,0.01674732
2020-07-11,NS,Anti-S estimate,0.005326971,0.001777389,NA,NA,0.016959538
2020-07-18,NS,Anti-S estimate,0.00540868,0.001812515,NA,NA,0.017083704
2020-07-25,NS,Anti-S estimate,0.005507339,0.001872335,NA,NA,0.01743741
2020-08-01,NS,Anti-S estimate,0.005623484,0.001949926,NA,NA,0.017544135
2020-08-08,NS,Anti-S estimate,0.005758331,0.002036549,NA,NA,0.017869003
2020-08-15,NS,Anti-S estimate,0.005913423,0.0021044,NA,NA,0.017941789
2020-08-22,NS,Anti-S estimate,0.006090315,0.00226569,NA,NA,0.018178493
2020-08-29,NS,Anti-S estimate,0.006290295,0.00239909,NA,NA,0.018502385
2020-09-05,NS,Anti-S estimate,0.006514133,0.002501343,NA,NA,0.018906764
2020-09-12,NS,Anti-S estimate,0.006761856,0.002618297,NA,NA,0.019402477
2020-09-19,NS,Anti-S estimate,0.007032576,0.002731968,NA,NA,0.020445182
2020-09-26,NS,Anti-S estimate,0.007324381,0.002854684,NA,NA,0.021233718
2020-10-03,NS,Anti-S estimate,0.007634341,0.00297626,NA,NA,0.022188267
2020-10-10,NS,Anti-S estimate,0.007958747,0.003156364,NA,NA,0.022842106
2020-10-17,NS,Anti-S estimate,0.008294991,0.003320941,NA,NA,0.024013742
2020-10-24,NS,Anti-S estimate,0.008642102,0.003491312,NA,NA,0.024728882
2020-10-31,NS,Anti-S estimate,0.008999624,0.003701464,NA,NA,0.025365406
2020-11-07,NS,Anti-S estimate,0.009367352,0.003900671,NA,NA,0.026469576
2020-11-14,NS,Anti-S estimate,0.009745096,0.004111815,NA,NA,0.027327391
2020-11-21,NS,Anti-S estimate,0.010132439,0.004315229,NA,NA,0.028402701
2020-11-28,NS,Anti-S estimate,0.010528513,0.004540502,NA,NA,0.02970825
2020-12-05,NS,Anti-S estimate,0.010931803,0.00479243,NA,NA,0.030578446
2020-12-12,NS,Anti-S estimate,0.011339986,0.005017636,NA,NA,0.031310958
2020-12-19,NS,Anti-S estimate,0.011749843,0.00519377,NA,NA,0.031923838
2020-12-26,NS,Anti-S estimate,0.012157246,0.00542321,NA,NA,0.032844924
2021-01-02,NS,Anti-S estimate,0.012557256,0.005603886,NA,NA,0.034111834
2021-01-09,NS,Anti-S estimate,0.014478088,0.006521977,NA,NA,0.038388306
2021-01-16,NS,Anti-S estimate,0.016667454,0.007677694,NA,NA,0.04315216
2021-01-23,NS,Anti-S estimate,0.019179819,0.008965276,NA,NA,0.048271968
2021-01-30,NS,Anti-S estimate,0.022085556,0.010489472,NA,NA,0.053792976
2021-02-06,NS,Anti-S estimate,0.025475381,0.012388059,NA,NA,0.059912097
2021-02-13,NS,Anti-S estimate,0.029466117,0.01469625,NA,NA,0.066671954
2021-02-20,NS,Anti-S estimate,0.034208198,0.017296445,NA,NA,0.073860125
2021-02-27,NS,Anti-S estimate,0.039895423,0.020828957,NA,NA,0.083202976
2021-03-06,NS,Anti-S estimate,0.046777556,0.025028861,NA,NA,0.092331131
2021-03-13,NS,Anti-S estimate,0.055176314,0.030288651,NA,NA,0.104885432
2021-03-20,NS,Anti-S estimate,0.065505142,0.036683207,NA,NA,0.119983175
2021-03-27,NS,Anti-S estimate,0.078292494,0.044863078,NA,NA,0.13744876
2021-04-03,NS,Anti-S estimate,0.094207023,0.055601939,NA,NA,0.157950975
2021-04-10,NS,Anti-S estimate,0.114080281,0.069323684,NA,NA,0.183017957
2021-04-17,NS,Anti-S estimate,0.138917766,0.087529202,NA,NA,0.213673917
2021-04-24,NS,Anti-S estimate,0.169881835,0.111877683,NA,NA,0.249481999
2021-05-01,NS,Anti-S estimate,0.208201045,0.142697605,NA,NA,0.291765524
2021-05-08,NS,Anti-S estimate,0.254636836,0.181365757,NA,NA,0.342787453
2021-05-15,NS,Anti-S estimate,0.309078559,0.228285816,NA,NA,0.401211824
2021-05-22,NS,Anti-S estimate,0.370518648,0.284334139,NA,NA,0.465793031
2021-05-29,NS,Anti-S estimate,0.43703092,0.346437304,NA,NA,0.532848937
2021-06-05,NS,Anti-S estimate,0.505994804,0.411952655,NA,NA,0.59971782
2021-06-12,NS,Anti-S estimate,0.574503703,0.479423472,NA,NA,0.664103605
2021-06-19,NS,Anti-S estimate,0.639803062,0.546179053,NA,NA,0.723409583
2021-06-26,NS,Anti-S estimate,0.699634521,0.606904522,NA,NA,0.778100886
2021-07-03,NS,Anti-S estimate,0.752446102,0.664924204,NA,NA,0.823373646
2021-07-10,NS,Anti-S estimate,0.797468433,0.714081947,NA,NA,0.861745709
2021-07-17,NS,Anti-S estimate,0.834659254,0.757164855,NA,NA,0.892214921
2021-07-24,NS,Anti-S estimate,0.864537158,0.793889105,NA,NA,0.915480554
2021-07-31,NS,Anti-S estimate,0.887958931,0.822418314,NA,NA,0.932509133
2021-08-07,NS,Anti-S estimate,0.90590572,0.846399919,NA,NA,0.945054696
2021-08-14,NS,Anti-S estimate,0.91932153,0.863730524,NA,NA,0.954007646
2021-08-21,NS,Anti-S estimate,0.929014682,0.876687831,NA,NA,0.960418463
2021-08-28,NS,Anti-S estimate,0.935676602,0.885788645,NA,NA,0.964806526
2021-09-04,NS,Anti-S estimate,0.940033281,0.891665827,NA,NA,0.967406981
2021-09-11,NS,Anti-S estimate,0.942631839,0.896451895,NA,NA,0.968899421
2021-09-18,NS,Anti-S estimate,0.943846963,0.898103542,NA,NA,0.96938848
2021-09-25,NS,Anti-S estimate,0.943942219,0.899174963,NA,NA,0.969410951
2021-10-02,NS,Anti-S estimate,0.943113338,0.898589434,NA,NA,0.968762355
2021-10-09,NS,Anti-S estimate,0.941519859,0.896605975,NA,NA,0.967806025
2021-10-16,NS,Anti-S estimate,0.939309273,0.893544584,NA,NA,0.966406774
2021-10-23,NS,Anti-S estimate,0.936635934,0.889675423,NA,NA,0.964659714
2021-10-30,NS,Anti-S estimate,0.933675577,0.885212573,NA,NA,0.962398716
2021-11-06,NS,Anti-S estimate,0.930635191,0.880525893,NA,NA,0.960522158
2021-11-13,NS,Anti-S estimate,0.92775729,0.875459613,NA,NA,0.958475993
2021-11-20,NS,Anti-S estimate,0.925317312,0.872121969,NA,NA,0.957188652
2021-11-27,NS,Anti-S estimate,0.923613005,0.869789691,NA,NA,0.955896634
2021-12-04,NS,Anti-S estimate,0.922945153,0.868865556,NA,NA,0.955674933
2021-12-11,NS,Anti-S estimate,0.923589908,0.870540732,NA,NA,0.9558217
2021-12-18,NS,Anti-S estimate,0.925757741,0.87440766,NA,NA,0.956947299
2021-12-25,NS,Anti-S estimate,0.929359076,0.880244392,NA,NA,0.9591783
2022-01-01,NS,Anti-S estimate,0.933995024,0.886260964,NA,NA,0.962200491
2022-01-08,NS,Anti-S estimate,0.939255438,0.894514829,NA,NA,0.965624705
2022-01-15,NS,Anti-S estimate,0.944771083,0.902003776,NA,NA,0.968919704
2022-01-22,NS,Anti-S estimate,0.950236549,0.910762063,NA,NA,0.97245611
2022-01-29,NS,Anti-S estimate,0.955419907,0.918390589,NA,NA,0.97587341
2022-02-05,NS,Anti-S estimate,0.960161192,0.925552548,NA,NA,0.978912451
2022-02-12,NS,Anti-S estimate,0.964362958,0.932324275,NA,NA,0.981498531
2022-02-19,NS,Anti-S estimate,0.967978219,0.937905394,NA,NA,0.983534133
2022-02-26,NS,Anti-S estimate,0.97104806,0.943313307,NA,NA,0.985246146
2022-03-05,NS,Anti-S estimate,0.973675647,0.9478663,NA,NA,0.98671815
2022-03-12,NS,Anti-S estimate,0.975946679,0.951760966,NA,NA,0.987890996
2022-03-19,NS,Anti-S estimate,0.977930244,0.954531051,NA,NA,0.988961254
2022-03-26,NS,Anti-S estimate,0.979682782,0.957584298,NA,NA,0.989865087
2022-04-02,NS,Anti-S estimate,0.981250822,0.960200261,NA,NA,0.990715587
2022-04-09,NS,Anti-S estimate,0.982672808,0.962653659,NA,NA,0.991513524
2022-04-16,NS,Anti-S estimate,0.983980283,0.965034994,NA,NA,0.992220137
2022-04-23,NS,Anti-S estimate,0.98519826,0.967484041,NA,NA,0.992970346
2022-04-30,NS,Anti-S estimate,0.98633595,0.970096388,NA,NA,0.993598619
2022-05-07,NS,Anti-S estimate,0.987389344,0.97193929,NA,NA,0.994151469
2022-05-14,NS,Anti-S estimate,0.988355995,0.974001422,NA,NA,0.994662763
2022-05-21,NS,Anti-S estimate,0.989235739,0.975861499,NA,NA,0.995144216
2022-05-28,NS,Anti-S estimate,0.990030322,0.977583709,NA,NA,0.995608428
2022-06-04,NS,Anti-S estimate,0.990742921,0.979180851,NA,NA,0.996015085
2022-06-11,NS,Anti-S estimate,0.991377613,0.980400005,NA,NA,0.996411526
2022-06-18,NS,Anti-S estimate,0.99193886,0.981458086,NA,NA,0.996703591
2022-06-25,NS,Anti-S estimate,0.992431211,0.982326161,NA,NA,0.996967705
2022-07-02,NS,Anti-S estimate,0.992864279,0.983135463,NA,NA,0.997194657
2022-07-09,NS,Anti-S estimate,0.993252311,0.983849977,NA,NA,0.997434501
2022-07-16,NS,Anti-S estimate,0.993607423,0.984620144,NA,NA,0.997652678
2022-07-23,NS,Anti-S estimate,0.993939838,0.985283095,NA,NA,0.997848921
2022-07-30,NS,Anti-S estimate,0.994258276,0.985956842,NA,NA,0.998011096
2022-08-06,NS,Anti-S estimate,0.994570142,0.986750244,NA,NA,0.998187407
2022-08-13,NS,Anti-S estimate,0.994881533,0.987304537,NA,NA,0.99833646
2022-08-20,NS,Anti-S estimate,0.99519714,0.987977611,NA,NA,0.998488701
2022-08-27,NS,Anti-S estimate,0.995519888,0.988676701,NA,NA,0.998622979
2022-09-03,NS,Anti-S estimate,0.995845486,0.989273287,NA,NA,0.998762864
2022-09-10,NS,Anti-S estimate,0.996163601,0.990024823,NA,NA,0.998900007
2022-09-17,NS,Anti-S estimate,0.996465913,0.990825894,NA,NA,0.99900403
2022-09-24,NS,Anti-S estimate,0.996746499,0.991448353,NA,NA,0.999105517
2022-10-01,NS,Anti-S estimate,0.997001535,0.991955728,NA,NA,0.999194431
2022-10-08,NS,Anti-S estimate,0.997228882,0.992556327,NA,NA,0.999274128
2022-10-15,NS,Anti-S estimate,0.997427628,0.993046456,NA,NA,0.99934487
2022-10-22,NS,Anti-S estimate,0.997597643,0.993428235,NA,NA,0.999404897
2022-10-29,NS,Anti-S estimate,0.99773925,0.993745143,NA,NA,0.999457115
2022-11-05,NS,Anti-S estimate,0.997855353,0.994010546,NA,NA,0.999495129
2022-11-12,NS,Anti-S estimate,0.997951169,0.994303949,NA,NA,0.99952697
2022-11-19,NS,Anti-S estimate,0.998031235,0.994464841,NA,NA,0.999554686
2022-11-26,NS,Anti-S estimate,0.998099447,0.994629291,NA,NA,0.999578799
2022-12-03,NS,Anti-S estimate,0.998159188,0.994749652,NA,NA,0.999599967
2022-12-10,NS,Anti-S estimate,0.998213477,0.994891754,NA,NA,0.999619849
2022-12-17,NS,Anti-S estimate,0.998265047,0.995056898,NA,NA,0.999630913
2022-12-24,NS,Anti-S estimate,0.99831636,0.995191593,NA,NA,0.999645001
2022-12-31,NS,Anti-S estimate,0.998369528,0.99525096,NA,NA,0.999655212
2023-01-07,NS,Anti-S estimate,0.998424656,0.995369496,NA,NA,0.999671407
2023-01-14,NS,Anti-S estimate,0.998479815,0.995501163,NA,NA,0.999686498
2023-01-21,NS,Anti-S estimate,0.998533199,0.995621356,NA,NA,0.999701623
2023-01-28,NS,Anti-S estimate,0.998583289,0.995830083,NA,NA,0.99972032
2023-02-04,NS,Anti-S estimate,0.998628847,0.995900552,NA,NA,0.999735731
2023-02-11,NS,Anti-S estimate,0.998668872,0.99602996,NA,NA,0.999750015
2023-02-18,NS,Anti-S estimate,0.998702534,0.996142306,NA,NA,0.999760529
2023-02-25,NS,Anti-S estimate,0.998729088,0.996231343,NA,NA,0.999772052
2023-03-04,NS,Anti-S estimate,0.998747808,0.996310771,NA,NA,0.999779672
2023-03-11,NS,Anti-S estimate,0.998758772,0.996252852,NA,NA,0.999789016
2023-03-18,NS,Anti-S estimate,0.99876298,0.996298057,NA,NA,0.999794011
2023-03-25,NS,Anti-S estimate,0.998761349,0.996291526,NA,NA,0.999794233
2023-04-01,NS,Anti-S estimate,0.998754741,0.996261383,NA,NA,0.999793131
2023-04-08,NS,Anti-S estimate,0.998744031,0.996143976,NA,NA,0.999797536
2023-04-15,NS,Anti-S estimate,0.998730152,0.996075457,NA,NA,0.999796646
2023-04-22,NS,Anti-S estimate,0.998714129,0.996035735,NA,NA,0.999797325
2023-04-29,NS,Anti-S estimate,0.998697085,0.99595144,NA,NA,0.999805028
2023-05-06,NS,Anti-S estimate,0.998680203,0.995858181,NA,NA,0.999807114
2023-05-13,NS,Anti-S estimate,0.998663974,0.995788434,NA,NA,0.999809969
2023-05-20,NS,Anti-S estimate,0.998647968,0.995689194,NA,NA,0.999812446
2023-05-27,NS,Anti-S estimate,0.998631648,0.995599423,NA,NA,0.999820009
2023-06-03,NS,Anti-S estimate,0.998614445,0.995510244,NA,NA,0.999827891
2023-06-10,NS,Anti-S estimate,0.998595792,0.995411006,NA,NA,0.999834867
2023-06-17,NS,Anti-S estimate,0.998575134,0.995287608,NA,NA,0.999842778
2023-06-24,NS,Anti-S estimate,0.998551936,0.995123493,NA,NA,0.99984913
2023-07-01,NS,Anti-S estimate,0.998525674,0.995018928,NA,NA,0.999854088
2023-07-08,NS,Anti-S estimate,0.998495827,0.994847219,NA,NA,0.999859122
2023-07-15,NS,Anti-S estimate,0.998462092,0.994661957,NA,NA,0.999863898
2023-07-22,NS,Anti-S estimate,0.998424421,0.994432873,NA,NA,0.999867109
2023-07-29,NS,Anti-S estimate,0.998382738,0.994142681,NA,NA,0.99987186
2023-08-05,NS,Anti-S estimate,0.998336931,0.993771228,NA,NA,0.999872216
2023-08-12,NS,Anti-S estimate,0.99828686,0.993460497,NA,NA,0.99987729
2023-08-19,NS,Anti-S estimate,0.998232361,0.993112428,NA,NA,0.999882041
2023-08-26,NS,Anti-S estimate,0.99817326,0.992825488,NA,NA,0.999886391
2023-09-02,NS,Anti-S estimate,0.998109373,0.992427472,NA,NA,0.999891117
2023-09-09,NS,Anti-S estimate,0.998040521,0.991861223,NA,NA,0.999896131
2023-09-16,NS,Anti-S estimate,0.997966537,0.991404069,NA,NA,0.999899618
2023-09-23,NS,Anti-S estimate,0.997887275,0.990854787,NA,NA,0.999902256
2023-09-30,NS,Anti-S estimate,0.997802622,0.990125297,NA,NA,0.999906217
2020-03-07,ON,Anti-N estimate,0.002839392,0.00123977,NA,NA,0.004956947
2020-03-14,ON,Anti-N estimate,0.003286933,0.001395983,NA,NA,0.005801471
2020-03-21,ON,Anti-N estimate,0.003763056,0.001588683,NA,NA,0.006712369
2020-03-28,ON,Anti-N estimate,0.004254628,0.001788439,NA,NA,0.0076444
2020-04-04,ON,Anti-N estimate,0.004744517,0.00202723,NA,NA,0.008654201
2020-04-11,ON,Anti-N estimate,0.005212397,0.002265424,NA,NA,0.00950779
2020-04-18,ON,Anti-N estimate,0.005636441,0.002514666,NA,NA,0.010154885
2020-04-25,ON,Anti-N estimate,0.006002708,0.002728798,NA,NA,0.010685317
2020-05-02,ON,Anti-N estimate,0.006310065,0.003008392,NA,NA,0.010995795
2020-05-09,ON,Anti-N estimate,0.006562523,0.003312447,NA,NA,0.011163707
2020-05-16,ON,Anti-N estimate,0.006767473,0.003585419,NA,NA,0.011341634
2020-05-23,ON,Anti-N estimate,0.006934339,0.003774334,NA,NA,0.011412498
2020-05-30,ON,Anti-N estimate,0.007073391,0.003987608,NA,NA,0.01148683
2020-06-06,ON,Anti-N estimate,0.007194849,0.004062611,NA,NA,0.011699498
2020-06-13,ON,Anti-N estimate,0.007308324,0.004128055,NA,NA,0.011980822
2020-06-20,ON,Anti-N estimate,0.007422594,0.00411492,NA,NA,0.012191412
2020-06-27,ON,Anti-N estimate,0.007545687,0.004143824,NA,NA,0.01241457
2020-07-04,ON,Anti-N estimate,0.007685263,0.004150861,NA,NA,0.012755651
2020-07-11,ON,Anti-N estimate,0.007849294,0.004217428,NA,NA,0.012946803
2020-07-18,ON,Anti-N estimate,0.008045088,0.004350389,NA,NA,0.013382061
2020-07-25,ON,Anti-N estimate,0.008274178,0.004542788,NA,NA,0.013620653
2020-08-01,ON,Anti-N estimate,0.008537913,0.004770025,NA,NA,0.013900156
2020-08-08,ON,Anti-N estimate,0.008838833,0.005054992,NA,NA,0.014075538
2020-08-15,ON,Anti-N estimate,0.009180136,0.005383073,NA,NA,0.014443334
2020-08-22,ON,Anti-N estimate,0.009565175,0.0058224,NA,NA,0.014722156
2020-08-29,ON,Anti-N estimate,0.009996971,0.006205263,NA,NA,0.015122495
2020-09-05,ON,Anti-N estimate,0.010477751,0.006632516,NA,NA,0.015489388
2020-09-12,ON,Anti-N estimate,0.011008491,0.006988938,NA,NA,0.01616986
2020-09-19,ON,Anti-N estimate,0.011588523,0.00742803,NA,NA,0.017093828
2020-09-26,ON,Anti-N estimate,0.012215228,0.007816481,NA,NA,0.017808164
2020-10-03,ON,Anti-N estimate,0.012883911,0.008274394,NA,NA,0.018573223
2020-10-10,ON,Anti-N estimate,0.013588154,0.008822851,NA,NA,0.019601279
2020-10-17,ON,Anti-N estimate,0.014323797,0.009360193,NA,NA,0.020650915
2020-10-24,ON,Anti-N estimate,0.015090049,0.009992552,NA,NA,0.021541876
2020-10-31,ON,Anti-N estimate,0.015887086,0.010741613,NA,NA,0.022287061
2020-11-07,ON,Anti-N estimate,0.016715603,0.011541899,NA,NA,0.023030883
2020-11-14,ON,Anti-N estimate,0.017576391,0.012414386,NA,NA,0.023886942
2020-11-21,ON,Anti-N estimate,0.018469889,0.013337313,NA,NA,0.024805316
2020-11-28,ON,Anti-N estimate,0.01939574,0.014273163,NA,NA,0.025615504
2020-12-05,ON,Anti-N estimate,0.020352364,0.015078427,NA,NA,0.026611144
2020-12-12,ON,Anti-N estimate,0.021336601,0.015913568,NA,NA,0.0277963
2020-12-19,ON,Anti-N estimate,0.022343443,0.016653377,NA,NA,0.029171692
2020-12-26,ON,Anti-N estimate,0.023365933,0.017361007,NA,NA,0.030496272
2021-01-02,ON,Anti-N estimate,0.024395264,0.018138364,NA,NA,0.031800458
2021-01-09,ON,Anti-N estimate,0.025422972,0.018893278,NA,NA,0.033162465
2021-01-16,ON,Anti-N estimate,0.026445253,0.019786869,NA,NA,0.034464347
2021-01-23,ON,Anti-N estimate,0.027460117,0.020593955,NA,NA,0.035734485
2021-01-30,ON,Anti-N estimate,0.028466592,0.021477009,NA,NA,0.036862561
2021-02-06,ON,Anti-N estimate,0.029464558,0.022343759,NA,NA,0.037966694
2021-02-13,ON,Anti-N estimate,0.030454559,0.023161836,NA,NA,0.038901645
2021-02-20,ON,Anti-N estimate,0.031437614,0.024237428,NA,NA,0.039895542
2021-02-27,ON,Anti-N estimate,0.032415015,0.025202831,NA,NA,0.040930934
2021-03-06,ON,Anti-N estimate,0.033388161,0.026163754,NA,NA,0.042034721
2021-03-13,ON,Anti-N estimate,0.034358396,0.027042871,NA,NA,0.042867172
2021-03-20,ON,Anti-N estimate,0.035326892,0.027948121,NA,NA,0.043939563
2021-03-27,ON,Anti-N estimate,0.036294571,0.028810799,NA,NA,0.045153965
2021-04-03,ON,Anti-N estimate,0.037262077,0.029592778,NA,NA,0.046273987
2021-04-10,ON,Anti-N estimate,0.038229812,0.030320196,NA,NA,0.047492777
2021-04-17,ON,Anti-N estimate,0.039198029,0.030915975,NA,NA,0.048809593
2021-04-24,ON,Anti-N estimate,0.040167007,0.031725047,NA,NA,0.049959689
2021-05-01,ON,Anti-N estimate,0.041137024,0.032383869,NA,NA,0.051197075
2021-05-08,ON,Anti-N estimate,0.042104127,0.033250146,NA,NA,0.052081592
2021-05-15,ON,Anti-N estimate,0.043060607,0.034114092,NA,NA,0.053278715
2021-05-22,ON,Anti-N estimate,0.043998464,0.03487117,NA,NA,0.054280452
2021-05-29,ON,Anti-N estimate,0.044909335,0.03572237,NA,NA,0.055170678
2021-06-05,ON,Anti-N estimate,0.045784341,0.036501769,NA,NA,0.055995544
2021-06-12,ON,Anti-N estimate,0.046613959,0.037247158,NA,NA,0.056823822
2021-06-19,ON,Anti-N estimate,0.047387952,0.037852179,NA,NA,0.057726304
2021-06-26,ON,Anti-N estimate,0.048095337,0.03835303,NA,NA,0.058710342
2021-07-03,ON,Anti-N estimate,0.048724428,0.038861352,NA,NA,0.05980317
2021-07-10,ON,Anti-N estimate,0.049262939,0.039293308,NA,NA,0.060673813
2021-07-17,ON,Anti-N estimate,0.049698166,0.039491976,NA,NA,0.061600938
2021-07-24,ON,Anti-N estimate,0.050017247,0.039398565,NA,NA,0.062412268
2021-07-31,ON,Anti-N estimate,0.050207502,0.039085169,NA,NA,0.063122471
2021-08-07,ON,Anti-N estimate,0.050256839,0.039024877,NA,NA,0.063364764
2021-08-14,ON,Anti-N estimate,0.050154238,0.038804787,NA,NA,0.06360007
2021-08-21,ON,Anti-N estimate,0.049890281,0.038389903,NA,NA,0.063483979
2021-08-28,ON,Anti-N estimate,0.049469075,0.038203811,NA,NA,0.06293621
2021-09-04,ON,Anti-N estimate,0.048941721,0.03786551,NA,NA,0.06218373
2021-09-11,ON,Anti-N estimate,0.048369791,0.03751376,NA,NA,0.061136891
2021-09-18,ON,Anti-N estimate,0.047812626,0.037153666,NA,NA,0.06038674
2021-09-25,ON,Anti-N estimate,0.047326898,0.036809342,NA,NA,0.059578714
2021-10-02,ON,Anti-N estimate,0.046966892,0.036631421,NA,NA,0.059035711
2021-10-09,ON,Anti-N estimate,0.046785447,0.036499677,NA,NA,0.05840935
2021-10-16,ON,Anti-N estimate,0.046835526,0.036584427,NA,NA,0.058492078
2021-10-23,ON,Anti-N estimate,0.047172413,0.036776055,NA,NA,0.059086029
2021-10-30,ON,Anti-N estimate,0.047856578,0.037123042,NA,NA,0.060170741
2021-11-06,ON,Anti-N estimate,0.048957337,0.0379687,NA,NA,0.061539428
2021-11-13,ON,Anti-N estimate,0.050557531,0.039078897,NA,NA,0.06351631
2021-11-20,ON,Anti-N estimate,0.052759547,0.040754611,NA,NA,0.066251804
2021-11-27,ON,Anti-N estimate,0.055693205,0.043117214,NA,NA,0.069738308
2021-12-04,ON,Anti-N estimate,0.059526219,0.046448198,NA,NA,0.074324638
2021-12-11,ON,Anti-N estimate,0.064478204,0.050935202,NA,NA,0.079919946
2021-12-18,ON,Anti-N estimate,0.070835804,0.056847137,NA,NA,0.086842487
2021-12-25,ON,Anti-N estimate,0.078845123,0.064482052,NA,NA,0.095364019
2022-01-01,ON,Anti-N estimate,0.088634063,0.073721361,NA,NA,0.105504904
2022-01-08,ON,Anti-N estimate,0.100298161,0.085000085,NA,NA,0.117482488
2022-01-15,ON,Anti-N estimate,0.113873921,0.09810598,NA,NA,0.131026765
2022-01-22,ON,Anti-N estimate,0.12930053,0.112338795,NA,NA,0.147319325
2022-01-29,ON,Anti-N estimate,0.146382741,0.127826396,NA,NA,0.165466774
2022-02-05,ON,Anti-N estimate,0.164761944,0.144561763,NA,NA,0.185576372
2022-02-12,ON,Anti-N estimate,0.183902873,0.162072931,NA,NA,0.20582702
2022-02-19,ON,Anti-N estimate,0.203110232,0.180302057,NA,NA,0.226219038
2022-02-26,ON,Anti-N estimate,0.221866946,0.198396607,NA,NA,0.245309528
2022-03-05,ON,Anti-N estimate,0.240026741,0.216093463,NA,NA,0.263510308
2022-03-12,ON,Anti-N estimate,0.257529615,0.234205557,NA,NA,0.281294095
2022-03-19,ON,Anti-N estimate,0.274374814,0.250918027,NA,NA,0.298300821
2022-03-26,ON,Anti-N estimate,0.290612969,0.266218793,NA,NA,0.315356528
2022-04-02,ON,Anti-N estimate,0.306338697,0.280740127,NA,NA,0.332197698
2022-04-09,ON,Anti-N estimate,0.32168425,0.295369819,NA,NA,0.34862352
2022-04-16,ON,Anti-N estimate,0.336814393,0.309707588,NA,NA,0.364814642
2022-04-23,ON,Anti-N estimate,0.351917799,0.324348646,NA,NA,0.380011252
2022-04-30,ON,Anti-N estimate,0.367053206,0.340025939,NA,NA,0.395049177
2022-05-07,ON,Anti-N estimate,0.382099762,0.355473809,NA,NA,0.409413185
2022-05-14,ON,Anti-N estimate,0.396920873,0.371829629,NA,NA,0.423870471
